UserID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
273,0.4896163,0.4310684,0.49149495,0.46007523,0.4677761,0.51793873,0.46038285,0.5934682,0.34380352,0.5353568,0.55705047,0.37042895,0.54794246,0.5149832,0.51481813,0.47329903,0.51591754,0.6193778,0.4116796,0.5652524,0.47555965,0.46642277,0.48335785,0.4789442,0.5864659,0.5367431,0.48524204,0.56311584,0.4562311,0.5914317,0.4484747,0.52035993,0.50050783,0.45312783,0.50440705,0.43130413,0.45964935,0.41170153,0.5875386,0.43336016,0.4646237,0.6316842,0.5266146,0.57649314,0.38703302,0.41330668,0.43290254,0.46159446,0.5690403,0.5691056,0.41935056,0.43743628,0.42907518,0.50252306,0.5822466,0.46605253,0.6047186,0.43276274,0.5185785,0.5559852,0.53729767,0.40829542,0.49177942,0.52500886
274,0.48982102,0.42835185,0.487144,0.46323183,0.46697417,0.51631206,0.46218756,0.5914849,0.35199258,0.5339907,0.5580053,0.3733376,0.5500691,0.51520854,0.51268715,0.47650093,0.5110371,0.617354,0.4156919,0.5660762,0.4713324,0.46992803,0.48173657,0.48612827,0.58440816,0.5444479,0.48380435,0.5603634,0.45440337,0.5893837,0.44907784,0.5249646,0.5026283,0.45792344,0.50440437,0.4374023,0.46617597,0.40897387,0.58627695,0.43462503,0.46744618,0.63297755,0.53071356,0.5705336,0.39947844,0.41955796,0.43755215,0.45899704,0.56944406,0.57142943,0.41361183,0.43296927,0.42702287,0.5067856,0.58423156,0.4742735,0.60720056,0.4335395,0.52137864,0.55616295,0.5387319,0.40855476,0.4851409,0.5223392
275,0.48802897,0.42719746,0.48394635,0.464786,0.45805493,0.5125076,0.46545202,0.5928738,0.35079533,0.5330219,0.5563485,0.37620363,0.5509731,0.5192411,0.5129241,0.47803348,0.5117255,0.6142436,0.4214496,0.5612482,0.47097567,0.46574408,0.47115877,0.483633,0.5851245,0.5467828,0.48478907,0.5643608,0.4536821,0.59028125,0.44871864,0.5248503,0.50106275,0.45639324,0.50671554,0.4282498,0.46649614,0.40099517,0.58548194,0.4348885,0.46457595,0.62772566,0.5317426,0.57174826,0.39314768,0.41859245,0.43898016,0.4617033,0.56985515,0.5733459,0.409424,0.43549877,0.4202706,0.50459325,0.5792303,0.48310432,0.60585016,0.43498287,0.51561856,0.54963154,0.53641474,0.40587452,0.4840679,0.52456266
276,0.48916897,0.43020758,0.48427704,0.46544152,0.46718127,0.5148553,0.4663479,0.5918004,0.35013667,0.5359043,0.55472636,0.3729367,0.54913974,0.5189465,0.5122239,0.47363275,0.5087381,0.6144936,0.4207789,0.5673116,0.47441137,0.46675414,0.47835186,0.487256,0.58889574,0.5442199,0.4812165,0.5621469,0.4601835,0.58924776,0.45226634,0.5216977,0.50064504,0.4592103,0.50888187,0.4349351,0.46118295,0.40437016,0.5867966,0.43486556,0.4670555,0.62750006,0.53103405,0.5697748,0.39495638,0.42051148,0.43862185,0.46111074,0.5686351,0.5745806,0.4134601,0.4343455,0.42935735,0.50223064,0.58433396,0.47733963,0.6054661,0.43503818,0.51887137,0.5524923,0.538676,0.40586865,0.49019676,0.52164894
277,0.48896852,0.4283768,0.48729122,0.46567965,0.46805558,0.5147245,0.46564874,0.59239596,0.35053587,0.53498477,0.55415565,0.37328774,0.55206615,0.5175752,0.51168805,0.4771882,0.50927466,0.6147624,0.422506,0.5654063,0.47387013,0.4659189,0.47801784,0.4862115,0.58867395,0.5454463,0.48425376,0.5614188,0.45744196,0.58868223,0.45261574,0.52153265,0.50119346,0.45666406,0.5078644,0.43597424,0.4659279,0.40373433,0.5857416,0.43641832,0.46489242,0.6260598,0.5284591,0.5695727,0.39219782,0.41796142,0.43938935,0.46201095,0.56801915,0.5739817,0.41523302,0.43330884,0.42815614,0.5022024,0.58311844,0.47845927,0.606264,0.4359565,0.51877254,0.5514497,0.53651464,0.40513435,0.48927957,0.5219894
278,0.48939934,0.4301177,0.48745266,0.46422422,0.4746639,0.51487017,0.45653898,0.59275943,0.34960347,0.5295514,0.55344677,0.37122187,0.5578187,0.5154348,0.5085179,0.47998157,0.51592016,0.6075964,0.43011728,0.56423336,0.46758366,0.4766402,0.48450193,0.47511965,0.59083116,0.54047346,0.4802696,0.5624944,0.4577808,0.5934486,0.46253628,0.5232802,0.50250894,0.45659384,0.5104357,0.44100016,0.45901182,0.40504646,0.5944861,0.44201246,0.4748573,0.6386484,0.5285947,0.5749493,0.39774975,0.42310655,0.44259784,0.457054,0.5681894,0.5649238,0.4219626,0.44478035,0.4200864,0.49796483,0.58048594,0.48588064,0.6024851,0.4401031,0.5237296,0.5587936,0.5260314,0.41524437,0.4745187,0.52018785
279,0.49078345,0.42888114,0.48976353,0.46282446,0.46845508,0.51180816,0.46447226,0.5905106,0.34839606,0.5373508,0.55348223,0.37260684,0.54644984,0.5163072,0.5151402,0.48003566,0.51516926,0.61285496,0.42076978,0.5633353,0.47604263,0.46670532,0.48430735,0.4826089,0.58348763,0.5470014,0.4844934,0.5577474,0.45824793,0.5848033,0.45368597,0.5255815,0.4998587,0.45503932,0.50876504,0.4382109,0.4633483,0.40512365,0.5830791,0.44034305,0.46421036,0.6246677,0.5307786,0.57114094,0.39517257,0.417365,0.44309187,0.4612693,0.57271326,0.5772575,0.41277456,0.4385589,0.42677325,0.5021262,0.58058244,0.4818311,0.6057485,0.43280727,0.5225797,0.55096877,0.53697973,0.40738818,0.48421225,0.521148
280,0.49219146,0.42656943,0.48945326,0.46490324,0.4668267,0.51333153,0.46958193,0.59127337,0.3509159,0.5321392,0.5526322,0.37245178,0.5483565,0.51545995,0.5142157,0.47498578,0.50931245,0.6127921,0.42092744,0.5632127,0.4701685,0.4643623,0.4787086,0.48887607,0.5931497,0.5438492,0.4834984,0.56299347,0.45528975,0.59219766,0.45160228,0.5274942,0.49842155,0.4576809,0.5108742,0.43639934,0.46399766,0.40734786,0.5866699,0.43698695,0.46881416,0.62715346,0.52940375,0.568313,0.39600384,0.41889217,0.4362275,0.46127963,0.56677467,0.57543314,0.4155695,0.4366662,0.42484444,0.5027175,0.5851843,0.47303244,0.6092056,0.4356409,0.5182955,0.5540428,0.53487664,0.40743122,0.48994207,0.52176356
281,0.4871829,0.42967573,0.48855224,0.4748778,0.46654025,0.5113698,0.47583535,0.5896016,0.3510977,0.53436345,0.5531429,0.3800531,0.5392454,0.5201094,0.5114289,0.47367996,0.5078704,0.6091191,0.42187208,0.5631744,0.47449872,0.46971056,0.47679386,0.4844468,0.5879111,0.5445849,0.48452118,0.55995566,0.45427758,0.59366757,0.4495659,0.5236622,0.5022574,0.46090174,0.5156116,0.43534324,0.4666027,0.40576506,0.5899626,0.43254018,0.4625025,0.62555933,0.52513146,0.56518126,0.3993717,0.41950464,0.4284011,0.46526882,0.5613202,0.5725945,0.41247517,0.43946305,0.42853007,0.49569625,0.58269143,0.4783228,0.60896426,0.43799308,0.52049613,0.5524348,0.5388391,0.4125399,0.4878383,0.5235551
282,0.48720878,0.42815906,0.4859684,0.4666209,0.46660012,0.5131971,0.46418467,0.5919549,0.3514862,0.533863,0.5553755,0.37669772,0.55010664,0.51971066,0.51152647,0.47641703,0.508669,0.6138709,0.4217953,0.567439,0.47158274,0.46646416,0.4776598,0.48750672,0.585667,0.54305214,0.4844878,0.5623362,0.45797226,0.590528,0.45036814,0.5239544,0.5006024,0.46090695,0.5081383,0.43550897,0.46481106,0.4034854,0.5850019,0.43242696,0.46625125,0.62507683,0.52797705,0.5708658,0.39429143,0.41657442,0.4376493,0.46096155,0.567026,0.5736487,0.4104706,0.43561208,0.42685845,0.50140685,0.58151966,0.47791126,0.60731786,0.4350852,0.5188779,0.54889566,0.53612757,0.40634906,0.48770434,0.52111286
283,0.48638263,0.42342913,0.48853165,0.4639445,0.46261624,0.51474935,0.46540797,0.5955138,0.35042205,0.53703785,0.55909246,0.3719429,0.54918045,0.5203368,0.51116925,0.47783768,0.5113954,0.6164119,0.42148054,0.5635516,0.47008765,0.4666037,0.47795063,0.4830157,0.58899367,0.5456602,0.4884509,0.5593867,0.45695943,0.5886957,0.4504863,0.5223601,0.49936053,0.4585792,0.5077383,0.43598416,0.46777284,0.40522242,0.58395696,0.430962,0.4633925,0.6273809,0.53070956,0.5718654,0.39311743,0.41926932,0.4405701,0.46157527,0.57010776,0.57640684,0.4131612,0.43174484,0.4274782,0.50299597,0.5821251,0.4759773,0.60878736,0.43409404,0.52172494,0.55317134,0.5352528,0.4044702,0.4819913,0.5252002
284,0.489942,0.432235,0.48427525,0.46226865,0.4612492,0.5056754,0.4545169,0.611059,0.34416786,0.53568923,0.56191194,0.37854797,0.5673069,0.5344118,0.506525,0.48259026,0.51035863,0.61145395,0.42511195,0.5719254,0.46987557,0.45849496,0.4620962,0.4974827,0.574264,0.5524384,0.48167014,0.5476032,0.4531318,0.59426606,0.46510193,0.53190416,0.5111025,0.46427882,0.5129653,0.43565017,0.46228445,0.39634815,0.59591573,0.44201297,0.4683855,0.61979717,0.5234574,0.5762477,0.3835891,0.416442,0.4394598,0.4755559,0.55114824,0.56973493,0.4129451,0.42633992,0.42496163,0.51308405,0.576785,0.48594397,0.6045409,0.4299342,0.5243834,0.5575326,0.5530476,0.39725968,0.49822378,0.506572
285,0.48664397,0.4275082,0.48305792,0.4684177,0.46745807,0.5049061,0.47369078,0.60004973,0.3487207,0.53227305,0.5617313,0.3740899,0.55742395,0.518843,0.51145464,0.47752354,0.51346815,0.61858463,0.42377228,0.56080675,0.47461057,0.46879172,0.4780577,0.4810402,0.59158605,0.5468252,0.4790164,0.5669338,0.45241752,0.5865543,0.44947463,0.5274651,0.50139225,0.4566617,0.50882685,0.43239018,0.46397755,0.40584427,0.57735586,0.4351214,0.46717972,0.61938137,0.52533144,0.57256424,0.39746702,0.41474032,0.43706992,0.46368146,0.5647888,0.57670367,0.4131234,0.43013358,0.42046702,0.5017915,0.5920154,0.47899923,0.609286,0.43359974,0.5179911,0.5504593,0.53768545,0.40382564,0.4903147,0.519243
286,0.4901342,0.4268721,0.4848945,0.46486804,0.46676147,0.5165709,0.46535492,0.59292066,0.35037768,0.5329949,0.5549765,0.37665448,0.55201614,0.5185558,0.5149911,0.47671214,0.50954366,0.6167685,0.4215053,0.5681289,0.4734151,0.46554,0.47834277,0.48626634,0.5863177,0.5458341,0.481741,0.5624949,0.45717666,0.58895946,0.45139202,0.52311003,0.50228214,0.45964614,0.50635993,0.43903297,0.46400648,0.40245748,0.58381665,0.43315285,0.46684292,0.62693894,0.525954,0.5671965,0.39420554,0.42120126,0.43920413,0.46612525,0.565706,0.5709982,0.41480514,0.43081078,0.42675576,0.5022589,0.5831344,0.4773034,0.6066211,0.43679065,0.51923263,0.54896843,0.5366407,0.4066418,0.4909575,0.5235978
287,0.49033567,0.42915127,0.48680133,0.46469063,0.46570757,0.51805997,0.46582353,0.59047765,0.34833524,0.5342619,0.5553319,0.37576017,0.5541764,0.5164264,0.5133414,0.47219333,0.50661874,0.61729807,0.4198185,0.56613654,0.47776622,0.46493778,0.47918174,0.486551,0.58731455,0.53921884,0.48288086,0.5633431,0.45684877,0.5864296,0.4513847,0.524798,0.5023078,0.4559489,0.50857216,0.430992,0.4625976,0.4010115,0.58540595,0.4368617,0.46432805,0.62607074,0.52842885,0.57361406,0.39439002,0.41830307,0.438449,0.46227136,0.56863165,0.5745475,0.41263106,0.43849045,0.43064296,0.50224185,0.58483404,0.47832742,0.60489476,0.433234,0.5172898,0.552249,0.53636765,0.40330166,0.49162355,0.52340186
288,0.4862906,0.42708188,0.4829974,0.46264425,0.46509165,0.51301473,0.4666941,0.58918303,0.34824923,0.53688705,0.5563618,0.37826142,0.5469366,0.5149492,0.5163767,0.47562146,0.50871843,0.61227274,0.41608673,0.56879014,0.47482994,0.46608913,0.4807429,0.48707035,0.5883161,0.5431517,0.47944167,0.564535,0.45434082,0.5861526,0.44516551,0.51916677,0.50024486,0.46155557,0.507482,0.4360644,0.45926055,0.40417603,0.5903286,0.437598,0.46636775,0.62666017,0.53192294,0.56792533,0.3915122,0.4173922,0.4385404,0.45950085,0.5659109,0.569962,0.41328713,0.4302228,0.42730638,0.5017132,0.5778512,0.47723788,0.60581475,0.43739718,0.5143317,0.5515019,0.53904,0.406885,0.48968217,0.52158535
289,0.48339987,0.42722067,0.48628682,0.46425363,0.46612793,0.51731116,0.46430737,0.593735,0.34992418,0.5375352,0.55438536,0.37345144,0.5522991,0.5170656,0.5148572,0.47460428,0.5088798,0.61379206,0.42194054,0.5604678,0.47461846,0.46755463,0.47998002,0.48519477,0.5829541,0.54530287,0.48350832,0.55946195,0.45757893,0.5905098,0.44859585,0.52408427,0.50196004,0.45607746,0.50396293,0.43716022,0.46581277,0.40531385,0.58189315,0.43744498,0.46636146,0.6243539,0.5264951,0.56825787,0.3972483,0.4181653,0.44028753,0.46074915,0.5730293,0.5736311,0.40992105,0.4340285,0.42801178,0.5021886,0.5792286,0.4793428,0.6063021,0.4363352,0.519775,0.54912,0.53774637,0.40622878,0.4878487,0.52060056
290,0.4843723,0.43010563,0.48978382,0.46563917,0.46833843,0.5109264,0.46414727,0.5914575,0.34487665,0.53486836,0.55099964,0.37509328,0.550082,0.51630694,0.5144644,0.47560862,0.51318234,0.6123969,0.42087954,0.571172,0.46862257,0.46499982,0.4782769,0.49133813,0.58495086,0.54312706,0.4858855,0.56017447,0.45745608,0.5883517,0.4546854,0.5236882,0.5004014,0.46605542,0.5057027,0.4350997,0.4652901,0.40261105,0.58393204,0.43717912,0.46748653,0.6242411,0.52921504,0.5729267,0.39149532,0.41833752,0.441141,0.45927554,0.5697723,0.5705517,0.41544783,0.42960736,0.42608356,0.50105244,0.5847595,0.47774965,0.60495394,0.43403327,0.5175569,0.5448903,0.5357458,0.40599918,0.48874134,0.5227928
291,0.4871897,0.43256775,0.48293132,0.46410435,0.4710513,0.51497304,0.46174502,0.5937303,0.34994447,0.53855,0.55438375,0.37559706,0.5494843,0.5208338,0.508977,0.48153436,0.5093396,0.6160112,0.42115477,0.56566864,0.47602654,0.4706756,0.48540702,0.4887884,0.58931243,0.5411479,0.48169497,0.5618928,0.4577685,0.5911415,0.45488048,0.52090174,0.49797127,0.45723414,0.50552386,0.4356606,0.4652473,0.40526578,0.5822714,0.43287247,0.46915647,0.62254936,0.52390295,0.5696534,0.39537385,0.42011562,0.4405673,0.46513286,0.56653124,0.5782009,0.412762,0.4331398,0.4324714,0.49971965,0.58216,0.4730905,0.6077134,0.4368541,0.5166117,0.5529629,0.53598726,0.40901974,0.49160498,0.524895
292,0.490377,0.4269677,0.48664734,0.46614328,0.46305826,0.516063,0.46503747,0.5932941,0.3500764,0.53776973,0.55566317,0.3729539,0.5479218,0.5178288,0.512831,0.47231194,0.5127217,0.61650544,0.4213158,0.5684289,0.47389987,0.46512347,0.4773319,0.48914558,0.5859963,0.5455737,0.48816898,0.5629274,0.45561996,0.5887966,0.45195138,0.52137214,0.50458807,0.46223125,0.50846934,0.4375313,0.46152696,0.4045085,0.5853252,0.43485117,0.46975055,0.6246048,0.5277282,0.56498444,0.3931998,0.41842693,0.43835226,0.4644612,0.565729,0.57087934,0.4109488,0.43314686,0.42769614,0.5004912,0.58443856,0.4776228,0.6044645,0.4356472,0.51993084,0.55039334,0.53414106,0.40246964,0.48893017,0.5214269
293,0.48757756,0.42928982,0.49693313,0.45632112,0.46383813,0.49460456,0.4648109,0.5828327,0.3476693,0.55361444,0.55295235,0.36884817,0.54328465,0.51468617,0.508841,0.47521815,0.50701696,0.62021,0.43180427,0.5699802,0.45798975,0.45937866,0.47303846,0.4847948,0.5818257,0.56136495,0.493734,0.57162887,0.461194,0.5842586,0.4483426,0.51753837,0.50961274,0.4574036,0.5005897,0.44422513,0.4514899,0.4036342,0.5786021,0.43698955,0.46397167,0.62142766,0.5258286,0.573066,0.4038937,0.432418,0.444251,0.474996,0.5599431,0.5831718,0.41354045,0.437737,0.42683032,0.49617004,0.5736338,0.48192245,0.59981096,0.43196806,0.5226517,0.56534797,0.53990746,0.400916,0.48996446,0.5252628
294,0.49160665,0.42707407,0.48336142,0.46776456,0.4651501,0.5137156,0.46976992,0.59302324,0.35030755,0.53529006,0.55365455,0.37379998,0.5520929,0.5165884,0.5109964,0.47431013,0.5122587,0.61634254,0.42208374,0.56029606,0.47030625,0.46501523,0.47788587,0.4908853,0.58353025,0.544679,0.48159188,0.56289274,0.45820418,0.59214276,0.45231768,0.5227848,0.5014008,0.45819217,0.508546,0.43684757,0.4619972,0.4043933,0.5869274,0.4335259,0.46527496,0.62504905,0.5292097,0.56946015,0.39527696,0.4188829,0.43833792,0.46261567,0.5699734,0.5717443,0.41626066,0.43568033,0.42770988,0.5007373,0.5821886,0.4800827,0.6042408,0.43304527,0.5151484,0.5518088,0.5355671,0.40655056,0.49090412,0.52010345
295,0.4881541,0.4304024,0.48380288,0.46532214,0.46001625,0.5155872,0.46425122,0.5966716,0.34988424,0.5382871,0.55373675,0.38123465,0.55165476,0.51530814,0.519921,0.47207114,0.5126268,0.6199621,0.41257778,0.5631717,0.46709138,0.46464023,0.48227555,0.48909277,0.5891945,0.5420572,0.4811299,0.5587965,0.45503077,0.58449006,0.4459174,0.52096015,0.50626874,0.45816585,0.50543797,0.43799508,0.4609019,0.40656626,0.58732635,0.44098347,0.4643446,0.62579846,0.52826524,0.5648512,0.39843133,0.41666025,0.44210276,0.45357087,0.5634354,0.5768164,0.41777062,0.42920458,0.4348733,0.5043177,0.58139354,0.4794338,0.6072197,0.43724853,0.51618487,0.5575797,0.53417087,0.40033826,0.4872959,0.52567625
296,0.48900044,0.42688343,0.49020502,0.470633,0.46934852,0.5092365,0.473297,0.5930779,0.35605866,0.53943866,0.5549736,0.37750417,0.55101544,0.51059926,0.5114183,0.47962835,0.5158318,0.61815256,0.41543767,0.5663904,0.47184417,0.45944673,0.49040487,0.4907992,0.59757066,0.5408208,0.49185714,0.5639468,0.45675138,0.5954406,0.44813722,0.51476264,0.5052236,0.45695928,0.5055414,0.4326053,0.46311113,0.40176764,0.5820426,0.42925483,0.47563958,0.62626296,0.5300641,0.5695973,0.3917916,0.40756327,0.44128904,0.46979275,0.56075203,0.58257234,0.4141799,0.43010333,0.42968148,0.5012587,0.58234954,0.47564542,0.61150414,0.4360096,0.5154044,0.5507652,0.5366412,0.40967965,0.49176374,0.5224081
297,0.4901857,0.43200317,0.49143997,0.4680308,0.47003913,0.51307184,0.46985778,0.5980945,0.35116118,0.54183775,0.5536719,0.37758255,0.5450548,0.5178573,0.51130867,0.47560814,0.5079931,0.6173517,0.4206165,0.5679029,0.47089973,0.46423435,0.47916502,0.4893533,0.5835512,0.54284775,0.4834335,0.55967253,0.46078816,0.58999467,0.45304218,0.5201996,0.5010253,0.45751825,0.5083319,0.43678874,0.4663255,0.40261975,0.584211,0.43400574,0.466382,0.62575006,0.52814084,0.5735823,0.39431167,0.42054063,0.43512595,0.45723873,0.56488305,0.57225096,0.41721052,0.4384391,0.42578524,0.49817502,0.5816963,0.47667584,0.6033034,0.4344036,0.51872456,0.55172914,0.5372082,0.4040124,0.4905659,0.5223616
298,0.48630232,0.42817125,0.48830232,0.46636304,0.46571124,0.5145208,0.46553525,0.5922331,0.3511204,0.534609,0.5569257,0.37553635,0.55064136,0.5174298,0.5120564,0.47750688,0.5085019,0.6153698,0.42266142,0.56496185,0.47400984,0.46509826,0.47943714,0.48755115,0.5880168,0.54423845,0.4862509,0.5615653,0.4560434,0.5901561,0.4502237,0.5238476,0.50043714,0.45701185,0.5084136,0.43540204,0.46358994,0.4041057,0.58573693,0.43522435,0.46603462,0.6266196,0.52914613,0.56969965,0.3927604,0.4176855,0.43840712,0.46210435,0.5673681,0.57261044,0.41369984,0.43363255,0.42723292,0.50141054,0.58365834,0.47571754,0.6074576,0.43664962,0.5198775,0.55080944,0.53630704,0.4045142,0.49047536,0.52245563
299,0.48934343,0.43053624,0.49047342,0.46520963,0.47075012,0.5176099,0.4683871,0.59593135,0.35055152,0.5354811,0.55595666,0.37610415,0.5462202,0.52133,0.51011974,0.475727,0.5121604,0.6149711,0.42246395,0.56805503,0.47084382,0.46866292,0.48039436,0.48831993,0.5826707,0.54486287,0.48689812,0.56328607,0.457666,0.59124124,0.45465013,0.5215727,0.5039436,0.46217066,0.5091649,0.43734258,0.46132854,0.40646836,0.5867837,0.43368843,0.46968186,0.62648827,0.5319392,0.56691694,0.39019883,0.4216261,0.43647233,0.463128,0.5665183,0.5706667,0.41445404,0.4316999,0.43291482,0.49804804,0.58214444,0.47686735,0.60371125,0.43256074,0.51954114,0.5530262,0.5382532,0.40190297,0.49669167,0.5210986
300,0.47866035,0.42271882,0.4752874,0.46139127,0.46759388,0.51411015,0.45793998,0.5973652,0.35208791,0.53324866,0.5611572,0.36966643,0.5403058,0.5301503,0.51982766,0.4872967,0.5112127,0.60821444,0.41896674,0.5617596,0.47195122,0.46500066,0.47877762,0.48394814,0.5903203,0.54421824,0.4793062,0.56114954,0.46336725,0.5839597,0.45304665,0.5218619,0.5088897,0.4636602,0.50871086,0.42275858,0.46099925,0.4029826,0.589084,0.4434325,0.46882275,0.62799746,0.5297214,0.5643946,0.3836243,0.4123459,0.43944326,0.4524424,0.56912977,0.56984437,0.415977,0.42922428,0.42466822,0.49870208,0.57724446,0.4859363,0.609339,0.43801907,0.52102876,0.5450083,0.52950704,0.407423,0.48593903,0.52395695
301,0.48934987,0.42425486,0.48883376,0.46281302,0.478255,0.515785,0.4517118,0.58428276,0.34820083,0.5319488,0.5709523,0.37163588,0.55639607,0.5248019,0.50020665,0.47730246,0.5124752,0.6113531,0.4192646,0.56095064,0.46177164,0.46899155,0.4796036,0.49476776,0.5866233,0.5373154,0.4849569,0.560555,0.46348724,0.59249234,0.4448133,0.5201951,0.5054349,0.45740858,0.50406206,0.43037766,0.4690182,0.39823776,0.58722174,0.43734005,0.46286583,0.6199644,0.53188396,0.5648091,0.38959038,0.42610854,0.4429702,0.4536312,0.5734895,0.57135963,0.40547138,0.42862493,0.42461318,0.50215214,0.5860991,0.47176346,0.61312914,0.44028613,0.5287992,0.5606035,0.5300115,0.40150097,0.49062234,0.5281575
302,0.4813342,0.42265493,0.49098223,0.45540315,0.45943648,0.50638187,0.45830488,0.60834754,0.35435978,0.53989774,0.5769791,0.37142748,0.5484492,0.5256117,0.5133494,0.48677522,0.5240201,0.60599893,0.4291571,0.5718382,0.47940964,0.45684004,0.47438538,0.47597212,0.5691371,0.54938704,0.4919326,0.55320704,0.4796836,0.5936939,0.45456362,0.53040797,0.5147705,0.45137045,0.50034404,0.4203867,0.4762066,0.41704226,0.5843716,0.43638277,0.46444845,0.62388414,0.5365016,0.5712757,0.38849914,0.40331602,0.46557584,0.45636365,0.571579,0.5634158,0.4259194,0.43180668,0.4273393,0.51036566,0.58645195,0.4873036,0.61201525,0.432641,0.52602994,0.54878086,0.54374826,0.3969416,0.4837009,0.51767063
303,0.48522654,0.43121716,0.4840109,0.4637152,0.46662182,0.50629574,0.47231266,0.6006931,0.3516515,0.53931373,0.5564464,0.37822893,0.55170757,0.52139777,0.5163273,0.4751803,0.50745904,0.6119665,0.42542568,0.5608668,0.4719593,0.47750005,0.47009873,0.48583704,0.5845361,0.55086493,0.47745904,0.5627993,0.45242298,0.59494275,0.46148893,0.52157336,0.5029945,0.45149687,0.50598,0.44489047,0.45953867,0.40565223,0.58460885,0.43231112,0.46103868,0.6233982,0.52843434,0.5682197,0.39243227,0.4194872,0.43566352,0.4687702,0.57072645,0.5766662,0.40896076,0.4297095,0.42505297,0.49599192,0.5729927,0.47487566,0.6056148,0.4414409,0.51196295,0.5461407,0.5404982,0.4109715,0.48954064,0.5198712
304,0.4873903,0.43049422,0.48792922,0.46637937,0.47056162,0.5128142,0.46624264,0.5916404,0.34975508,0.5364344,0.55728096,0.37279686,0.5495652,0.5191707,0.51375264,0.4756136,0.51052487,0.614665,0.42173916,0.5668493,0.47039875,0.46624142,0.47927704,0.48688862,0.5898665,0.5462228,0.4852683,0.56406015,0.45901835,0.58969545,0.45127508,0.5214947,0.50106466,0.45798445,0.5079362,0.435687,0.46305633,0.40362346,0.5862767,0.4313925,0.46470842,0.6272511,0.52688813,0.5693976,0.39276138,0.4168625,0.44017598,0.4596081,0.5684847,0.57420075,0.4143434,0.43661574,0.42804244,0.5032612,0.5835392,0.4767777,0.6037546,0.43465006,0.51542026,0.549983,0.5372773,0.40235138,0.48818296,0.52305645
305,0.4800826,0.4356014,0.48130858,0.45919997,0.46422607,0.5106259,0.4584728,0.5953287,0.34876665,0.5351847,0.55325896,0.37427783,0.55027056,0.51977205,0.51688075,0.46701595,0.51788867,0.6100003,0.41745186,0.56543756,0.46583626,0.4604024,0.48632318,0.4817753,0.5895056,0.54345983,0.47611094,0.5547069,0.44683167,0.59315157,0.44626802,0.5156819,0.49125835,0.46057135,0.51645464,0.43451145,0.47118974,0.4120072,0.58329326,0.42318165,0.46673197,0.6298377,0.5306396,0.56231916,0.38737383,0.41024336,0.4345815,0.46084458,0.5678595,0.5780117,0.41635185,0.4282984,0.4279455,0.5049022,0.58139193,0.47961596,0.6065183,0.42172432,0.51555943,0.5452803,0.54146564,0.4032109,0.49278232,0.5125953
306,0.48888627,0.43309647,0.48488525,0.46634448,0.45912287,0.5192804,0.46368352,0.59121656,0.3466712,0.53067786,0.55446607,0.37351462,0.54718894,0.51432127,0.5134711,0.47864425,0.5042007,0.61505723,0.420579,0.56496006,0.4761332,0.46607387,0.47843316,0.48696494,0.5871171,0.544835,0.4787492,0.5638345,0.45546344,0.5862049,0.450548,0.52619994,0.5043597,0.45906904,0.5029473,0.43346912,0.45543906,0.4037888,0.58507824,0.43841377,0.47525856,0.632647,0.5299201,0.56784534,0.38707483,0.41491902,0.43581006,0.45558113,0.56921,0.5705748,0.41336942,0.4339342,0.4244187,0.5058749,0.58175796,0.48407632,0.60444367,0.4353822,0.5152647,0.5539438,0.5423256,0.41147232,0.48667616,0.52092767
307,0.48810354,0.4243656,0.49370554,0.4675302,0.46461248,0.497893,0.46179837,0.5854857,0.34344155,0.53857595,0.5525601,0.36937794,0.54693085,0.52763486,0.5132085,0.48087183,0.5032001,0.6082948,0.42789835,0.57135767,0.4503284,0.46313864,0.4808778,0.48738876,0.58954906,0.5451926,0.48614618,0.56271315,0.44993713,0.59482956,0.4504176,0.5179426,0.50003386,0.46115044,0.5154651,0.43965936,0.4634166,0.40299165,0.5892434,0.43422025,0.46901327,0.6229105,0.5313809,0.5641274,0.38879773,0.4167723,0.42802656,0.45126596,0.55576736,0.5690138,0.40757754,0.43453076,0.4235067,0.50087166,0.5827704,0.47425622,0.612818,0.43615797,0.5204576,0.55873054,0.54334104,0.40695253,0.4762514,0.5248907
308,0.47815436,0.42712006,0.48224294,0.47008565,0.46377975,0.51460075,0.462206,0.589483,0.34379753,0.53921884,0.552466,0.37871262,0.55736804,0.5181645,0.516377,0.47347137,0.5151406,0.62168026,0.41522318,0.5705207,0.47287896,0.46519637,0.48187238,0.48982856,0.59515625,0.5434076,0.48168534,0.5557398,0.45470342,0.5939486,0.45164818,0.51586384,0.5035277,0.45973378,0.51044786,0.42885557,0.45600075,0.39975038,0.58274,0.44096464,0.4683835,0.62452775,0.52207994,0.5733209,0.39503258,0.42198238,0.43984142,0.46634924,0.57227707,0.58236337,0.40360463,0.43445584,0.42771375,0.4993264,0.576705,0.48463783,0.60839504,0.43902928,0.51624185,0.5545269,0.5412844,0.40313047,0.48418033,0.51567066
